date,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24
4/22/2016,0.001325,0.001325,0.001279,0.001233,0.001142,0.001233,0.001416,0.001393,0.001462,0.001439,0.001553,0.001484,0.001347,0.001439,0.001484,0.001302,0.00137,0.001439,0.00153,0.001599,0.001667,0.001736,0.001667,
4/23/2016,0.001393,0.00121,0.001096,0.001165,0.001119,0.001256,0.001256,0.001279,0.001484,0.001667,0.001553,0.001393,0.001325,0.001416,0.001325,0.001325,0.001393,0.001439,0.00153,0.001667,0.001758,0.001736,0.001599,
4/24/2016,0.00137,0.00121,0.001165,0.001165,0.00121,0.001279,0.001233,0.001462,0.001507,0.001507,0.001553,0.00153,0.001462,0.00153,0.001484,0.001439,0.001347,0.001279,0.001507,0.001667,0.001736,0.001736,0.001576,
4/25/2016,0.001279,0.001302,0.001233,0.001142,0.001096,0.001188,0.001462,0.001507,0.001484,0.001302,0.001256,0.001256,0.001165,0.001119,0.001142,0.001142,0.001188,0.00137,0.001644,0.001804,0.001964,0.001827,0.001713,
4/26/2016,0.001165,0.001051,0.001028,0.000982,0.000982,0.001051,0.001347,0.001279,0.001393,0.001256,0.001142,0.001119,0.001028,0.001028,0.001073,0.001142,0.001165,0.001279,0.001347,0.001713,0.001781,0.001781,0.001484,
4/27/2016,0.001256,0.001165,0.001165,0.00121,0.001165,0.00121,0.001553,0.00153,0.001393,0.001393,0.001347,0.001416,0.001393,0.001347,0.001325,0.001188,0.001416,0.001621,0.001553,0.001873,0.001941,0.001918,0.001644,
4/28/2016,0.001347,0.001279,0.001233,0.001256,0.001188,0.001233,0.001484,0.001576,0.00153,0.001439,0.001439,0.001279,0.001256,0.001142,0.001142,0.001096,0.001325,0.001279,0.001416,0.001621,0.001781,0.00169,0.001576,
4/29/2016,0.001325,0.001325,0.001279,0.001233,0.001142,0.001233,0.001416,0.001393,0.001462,0.001439,0.001553,0.001484,0.001347,0.001439,0.001484,0.001302,0.00137,0.001439,0.00153,0.001599,0.001667,0.001736,0.001667,
4/30/2016,0.001393,0.00121,0.001096,0.001165,0.001119,0.001256,0.001256,0.001279,0.001484,0.001667,0.001553,0.001393,0.001325,0.001416,0.001325,0.001325,0.001393,0.001439,0.00153,0.001667,0.001758,0.001736,0.001599,
5/1/2016,0.001318,0.001126,0.001054,0.001078,0.001054,0.001006,0.001078,0.001126,0.00127,0.001461,0.001413,0.001413,0.001437,0.001389,0.001365,0.001413,0.001509,0.001557,0.001701,0.001725,0.001892,0.001845,0.001629,
5/2/2016,0.00127,0.001102,0.001078,0.001102,0.001006,0.001102,0.001342,0.001246,0.00127,0.001222,0.00115,0.001198,0.001222,0.001126,0.001246,0.001294,0.001389,0.001509,0.001581,0.001869,0.002036,0.00194,0.001725,
5/3/2016,0.001174,0.00103,0.00103,0.000982,0.000934,0.001006,0.00127,0.00127,0.00127,0.001246,0.001246,0.00127,0.001318,0.001126,0.00127,0.001342,0.001509,0.001629,0.001869,0.002108,0.002108,0.002084,0.001797,
5/4/2016,0.001413,0.00127,0.00115,0.001102,0.001054,0.001102,0.001365,0.001365,0.001318,0.001342,0.001198,0.001246,0.001126,0.00115,0.00115,0.001198,0.001318,0.001413,0.001581,0.001725,0.001677,0.001701,0.001533,
5/5/2016,0.001246,0.001078,0.001006,0.001006,0.000982,0.001078,0.00115,0.001222,0.001222,0.001198,0.00127,0.001294,0.00127,0.001198,0.001198,0.001413,0.001509,0.001605,0.001701,0.001725,0.001892,0.001869,0.001605,
5/6/2016,0.001174,0.000958,0.000934,0.00091,0.000886,0.000958,0.00127,0.001174,0.00115,0.001078,0.00103,0.00103,0.001054,0.001126,0.001222,0.001174,0.00127,0.001365,0.001533,0.001605,0.001677,0.001581,0.001533,
5/7/2016,0.001222,0.00115,0.001054,0.000982,0.000934,0.001006,0.001078,0.001078,0.001342,0.001509,0.001485,0.001365,0.001342,0.001485,0.001413,0.001533,0.001557,0.001461,0.001581,0.001653,0.001845,0.001797,0.001653,
5/8/2016,0.001318,0.001126,0.001054,0.001078,0.001054,0.001006,0.001078,0.001126,0.00127,0.001461,0.001413,0.001413,0.001437,0.001389,0.001365,0.001413,0.001509,0.001557,0.001701,0.001725,0.001892,0.001845,0.001629,
5/9/2016,0.00127,0.001102,0.001078,0.001102,0.001006,0.001102,0.001342,0.001246,0.00127,0.001222,0.00115,0.001198,0.001222,0.001126,0.001246,0.001294,0.001389,0.001509,0.001581,0.001869,0.002036,0.00194,0.001725,
5/10/2016,0.001174,0.00103,0.00103,0.000982,0.000934,0.001006,0.00127,0.00127,0.00127,0.001246,0.001246,0.00127,0.001318,0.001126,0.00127,0.001342,0.001509,0.001629,0.001869,0.002108,0.002108,0.002084,0.001797,
5/11/2016,0.001413,0.00127,0.00115,0.001102,0.001054,0.001102,0.001365,0.001365,0.001318,0.001342,0.001198,0.001246,0.001126,0.00115,0.00115,0.001198,0.001318,0.001413,0.001581,0.001725,0.001677,0.001701,0.001533,
5/12/2016,0.001246,0.001078,0.001006,0.001006,0.000982,0.001078,0.00115,0.001222,0.001222,0.001198,0.00127,0.001294,0.00127,0.001198,0.001198,0.001413,0.001509,0.001605,0.001701,0.001725,0.001892,0.001869,0.001605,
5/13/2016,0.001174,0.000958,0.000934,0.00091,0.000886,0.000958,0.00127,0.001174,0.00115,0.001078,0.00103,0.00103,0.001054,0.001126,0.001222,0.001174,0.00127,0.001365,0.001533,0.001605,0.001677,0.001581,0.001533,
5/14/2016,0.001222,0.00115,0.001054,0.000982,0.000934,0.001006,0.001078,0.001078,0.001342,0.001509,0.001485,0.001365,0.001342,0.001485,0.001413,0.001533,0.001557,0.001461,0.001581,0.001653,0.001845,0.001797,0.001653,
5/15/2016,0.001318,0.001126,0.001054,0.001078,0.001054,0.001006,0.001078,0.001126,0.00127,0.001461,0.001413,0.001413,0.001437,0.001389,0.001365,0.001413,0.001509,0.001557,0.001701,0.001725,0.001892,0.001845,0.001629,
5/16/2016,0.00127,0.001102,0.001078,0.001102,0.001006,0.001102,0.001342,0.001246,0.00127,0.001222,0.00115,0.001198,0.001222,0.001126,0.001246,0.001294,0.001389,0.001509,0.001581,0.001869,0.002036,0.00194,0.001725,
5/17/2016,0.001174,0.00103,0.00103,0.000982,0.000934,0.001006,0.00127,0.00127,0.00127,0.001246,0.001246,0.00127,0.001318,0.001126,0.00127,0.001342,0.001509,0.001629,0.001869,0.002108,0.002108,0.002084,0.001797,
5/18/2016,0.001413,0.00127,0.00115,0.001102,0.001054,0.001102,0.001365,0.001365,0.001318,0.001342,0.001198,0.001246,0.001126,0.00115,0.00115,0.001198,0.001318,0.001413,0.001581,0.001725,0.001677,0.001701,0.001533,
5/19/2016,0.001246,0.001078,0.001006,0.001006,0.000982,0.001078,0.00115,0.001222,0.001222,0.001198,0.00127,0.001294,0.00127,0.001198,0.001198,0.001413,0.001509,0.001605,0.001701,0.001725,0.001892,0.001869,0.001605,
5/20/2016,0.001174,0.000958,0.000934,0.00091,0.000886,0.000958,0.00127,0.001174,0.00115,0.001078,0.00103,0.00103,0.001054,0.001126,0.001222,0.001174,0.00127,0.001365,0.001533,0.001605,0.001677,0.001581,0.001533,
5/21/2016,0.001222,0.00115,0.001054,0.000982,0.000934,0.001006,0.001078,0.001078,0.001342,0.001509,0.001485,0.001365,0.001342,0.001485,0.001413,0.001533,0.001557,0.001461,0.001581,0.001653,0.001845,0.001797,0.001653,
5/22/2016,0.001318,0.001126,0.001054,0.001078,0.001054,0.001006,0.001078,0.001126,0.00127,0.001461,0.001413,0.001413,0.001437,0.001389,0.001365,0.001413,0.001509,0.001557,0.001701,0.001725,0.001892,0.001845,0.001629,
5/23/2016,0.00127,0.001102,0.001078,0.001102,0.001006,0.001102,0.001342,0.001246,0.00127,0.001222,0.00115,0.001198,0.001222,0.001126,0.001246,0.001294,0.001389,0.001509,0.001581,0.001869,0.002036,0.00194,0.001725,
5/24/2016,0.001174,0.00103,0.00103,0.000982,0.000934,0.001006,0.00127,0.00127,0.00127,0.001246,0.001246,0.00127,0.001318,0.001126,0.00127,0.001342,0.001509,0.001629,0.001869,0.002108,0.002108,0.002084,0.001797,
5/25/2016,0.001413,0.00127,0.00115,0.001102,0.001054,0.001102,0.001365,0.001365,0.001318,0.001342,0.001198,0.001246,0.001126,0.00115,0.00115,0.001198,0.001318,0.001413,0.001581,0.001725,0.001677,0.001701,0.001533,
5/26/2016,0.001246,0.001078,0.001006,0.001006,0.000982,0.001078,0.00115,0.001222,0.001222,0.001198,0.00127,0.001294,0.00127,0.001198,0.001198,0.001413,0.001509,0.001605,0.001701,0.001725,0.001892,0.001869,0.001605,
5/27/2016,0.001174,0.000958,0.000934,0.00091,0.000886,0.000958,0.00127,0.001174,0.00115,0.001078,0.00103,0.00103,0.001054,0.001126,0.001222,0.001174,0.00127,0.001365,0.001533,0.001605,0.001677,0.001581,0.001533,
5/28/2016,0.001222,0.00115,0.001054,0.000982,0.000934,0.001006,0.001078,0.001078,0.001342,0.001509,0.001485,0.001365,0.001342,0.001485,0.001413,0.001533,0.001557,0.001461,0.001581,0.001653,0.001845,0.001797,0.001653,
5/29/2016,0.001318,0.001126,0.001054,0.001078,0.001054,0.001006,0.001078,0.001126,0.00127,0.001461,0.001413,0.001413,0.001437,0.001389,0.001365,0.001413,0.001509,0.001557,0.001701,0.001725,0.001892,0.001845,0.001629,
5/30/2016,0.00127,0.001006,0.000862,0.00091,0.000862,0.000886,0.001006,0.000982,0.001174,0.001413,0.001773,0.001677,0.001485,0.001342,0.001342,0.001509,0.001605,0.001509,0.001605,0.002036,0.002132,0.00194,0.001557,
5/31/2016,0.001174,0.00103,0.00103,0.000982,0.000934,0.001006,0.00127,0.00127,0.00127,0.001246,0.001246,0.00127,0.001318,0.001126,0.00127,0.001342,0.001509,0.001629,0.001869,0.002108,0.002108,0.002084,0.001797,
6/1/2016,0.001318,0.00108,0.001037,0.001037,0.000994,0.001166,0.001231,0.001166,0.001231,0.001145,0.001166,0.001361,0.001296,0.001296,0.001274,0.001339,0.00149,0.001706,0.001771,0.001793,0.001901,0.001836,0.00162,
6/2/2016,0.001166,0.001102,0.001058,0.000994,0.000972,0.001015,0.00108,0.001188,0.001382,0.001361,0.00121,0.001166,0.001339,0.001361,0.001404,0.001534,0.001642,0.001685,0.001706,0.001836,0.001966,0.001836,0.001598,
6/3/2016,0.001296,0.001188,0.001058,0.001015,0.000994,0.001058,0.001231,0.001188,0.001274,0.001318,0.001296,0.001274,0.001404,0.001447,0.001512,0.001663,0.001706,0.001771,0.001901,0.001879,0.001858,0.001901,0.00175,
6/4/2016,0.001361,0.001231,0.001188,0.00108,0.001058,0.001037,0.001123,0.001188,0.001361,0.001426,0.001512,0.001577,0.001447,0.001382,0.001426,0.001404,0.001555,0.001555,0.001512,0.001642,0.001577,0.001577,0.001382,
6/5/2016,0.001037,0.001037,0.000907,0.000907,0.000864,0.000886,0.000929,0.001037,0.001145,0.001318,0.001382,0.001469,0.001534,0.001512,0.001598,0.001814,0.001879,0.001814,0.001836,0.001879,0.001858,0.001793,0.001663,
6/6/2016,0.001253,0.001058,0.000972,0.000907,0.000886,0.000972,0.001253,0.001188,0.001231,0.00121,0.001231,0.001318,0.001447,0.001447,0.00149,0.001447,0.001469,0.001577,0.001858,0.002009,0.002009,0.001879,0.001685,
6/7/2016,0.001166,0.00108,0.000994,0.000972,0.000994,0.001037,0.001253,0.001231,0.001318,0.001188,0.001274,0.001296,0.001318,0.001318,0.001426,0.00149,0.001577,0.001663,0.001879,0.00203,0.001987,0.002052,0.001728,
6/8/2016,0.001318,0.00108,0.001037,0.001037,0.000994,0.001166,0.001231,0.001166,0.001231,0.001145,0.001166,0.001361,0.001296,0.001296,0.001274,0.001339,0.00149,0.001706,0.001771,0.001793,0.001901,0.001836,0.00162,
6/9/2016,0.001166,0.001102,0.001058,0.000994,0.000972,0.001015,0.00108,0.001188,0.001382,0.001361,0.00121,0.001166,0.001339,0.001361,0.001404,0.001534,0.001642,0.001685,0.001706,0.001836,0.001966,0.001836,0.001598,
6/10/2016,0.001296,0.001188,0.001058,0.001015,0.000994,0.001058,0.001231,0.001188,0.001274,0.001318,0.001296,0.001274,0.001404,0.001447,0.001512,0.001663,0.001706,0.001771,0.001901,0.001879,0.001858,0.001901,0.00175,
6/11/2016,0.001361,0.001231,0.001188,0.00108,0.001058,0.001037,0.001123,0.001188,0.001361,0.001426,0.001512,0.001577,0.001447,0.001382,0.001426,0.001404,0.001555,0.001555,0.001512,0.001642,0.001577,0.001577,0.001382,
6/12/2016,0.001037,0.001037,0.000907,0.000907,0.000864,0.000886,0.000929,0.001037,0.001145,0.001318,0.001382,0.001469,0.001534,0.001512,0.001598,0.001814,0.001879,0.001814,0.001836,0.001879,0.001858,0.001793,0.001663,
6/13/2016,0.001253,0.001058,0.000972,0.000907,0.000886,0.000972,0.001253,0.001188,0.001231,0.00121,0.001231,0.001318,0.001447,0.001447,0.00149,0.001447,0.001469,0.001577,0.001858,0.002009,0.002009,0.001879,0.001685,
6/14/2016,0.001166,0.00108,0.000994,0.000972,0.000994,0.001037,0.001253,0.001231,0.001318,0.001188,0.001274,0.001296,0.001318,0.001318,0.001426,0.00149,0.001577,0.001663,0.001879,0.00203,0.001987,0.002052,0.001728,
6/15/2016,0.001318,0.00108,0.001037,0.001037,0.000994,0.001166,0.001231,0.001166,0.001231,0.001145,0.001166,0.001361,0.001296,0.001296,0.001274,0.001339,0.00149,0.001706,0.001771,0.001793,0.001901,0.001836,0.00162,
6/16/2016,0.001166,0.001102,0.001058,0.000994,0.000972,0.001015,0.00108,0.001188,0.001382,0.001361,0.00121,0.001166,0.001339,0.001361,0.001404,0.001534,0.001642,0.001685,0.001706,0.001836,0.001966,0.001836,0.001598,
6/17/2016,0.001296,0.001188,0.001058,0.001015,0.000994,0.001058,0.001231,0.001188,0.001274,0.001318,0.001296,0.001274,0.001404,0.001447,0.001512,0.001663,0.001706,0.001771,0.001901,0.001879,0.001858,0.001901,0.00175,
6/18/2016,0.001361,0.001231,0.001188,0.00108,0.001058,0.001037,0.001123,0.001188,0.001361,0.001426,0.001512,0.001577,0.001447,0.001382,0.001426,0.001404,0.001555,0.001555,0.001512,0.001642,0.001577,0.001577,0.001382,
6/19/2016,0.001037,0.001037,0.000907,0.000907,0.000864,0.000886,0.000929,0.001037,0.001145,0.001318,0.001382,0.001469,0.001534,0.001512,0.001598,0.001814,0.001879,0.001814,0.001836,0.001879,0.001858,0.001793,0.001663,
6/20/2016,0.001253,0.001058,0.000972,0.000907,0.000886,0.000972,0.001253,0.001188,0.001231,0.00121,0.001231,0.001318,0.001447,0.001447,0.00149,0.001447,0.001469,0.001577,0.001858,0.002009,0.002009,0.001879,0.001685,
6/21/2016,0.001166,0.00108,0.000994,0.000972,0.000994,0.001037,0.001253,0.001231,0.001318,0.001188,0.001274,0.001296,0.001318,0.001318,0.001426,0.00149,0.001577,0.001663,0.001879,0.00203,0.001987,0.002052,0.001728,
6/22/2016,0.001318,0.00108,0.001037,0.001037,0.000994,0.001166,0.001231,0.001166,0.001231,0.001145,0.001166,0.001361,0.001296,0.001296,0.001274,0.001339,0.00149,0.001706,0.001771,0.001793,0.001901,0.001836,0.00162,
6/23/2016,0.001166,0.001102,0.001058,0.000994,0.000972,0.001015,0.00108,0.001188,0.001382,0.001361,0.00121,0.001166,0.001339,0.001361,0.001404,0.001534,0.001642,0.001685,0.001706,0.001836,0.001966,0.001836,0.001598,
6/24/2016,0.001296,0.001188,0.001058,0.001015,0.000994,0.001058,0.001231,0.001188,0.001274,0.001318,0.001296,0.001274,0.001404,0.001447,0.001512,0.001663,0.001706,0.001771,0.001901,0.001879,0.001858,0.001901,0.00175,
6/25/2016,0.001361,0.001231,0.001188,0.00108,0.001058,0.001037,0.001123,0.001188,0.001361,0.001426,0.001512,0.001577,0.001447,0.001382,0.001426,0.001404,0.001555,0.001555,0.001512,0.001642,0.001577,0.001577,0.001382,
6/26/2016,0.001037,0.001037,0.000907,0.000907,0.000864,0.000886,0.000929,0.001037,0.001145,0.001318,0.001382,0.001469,0.001534,0.001512,0.001598,0.001814,0.001879,0.001814,0.001836,0.001879,0.001858,0.001793,0.001663,
6/27/2016,0.001253,0.001058,0.000972,0.000907,0.000886,0.000972,0.001253,0.001188,0.001231,0.00121,0.001231,0.001318,0.001447,0.001447,0.00149,0.001447,0.001469,0.001577,0.001858,0.002009,0.002009,0.001879,0.001685,
6/28/2016,0.001166,0.00108,0.000994,0.000972,0.000994,0.001037,0.001253,0.001231,0.001318,0.001188,0.001274,0.001296,0.001318,0.001318,0.001426,0.00149,0.001577,0.001663,0.001879,0.00203,0.001987,0.002052,0.001728,
6/29/2016,0.001318,0.00108,0.001037,0.001037,0.000994,0.001166,0.001231,0.001166,0.001231,0.001145,0.001166,0.001361,0.001296,0.001296,0.001274,0.001339,0.00149,0.001706,0.001771,0.001793,0.001901,0.001836,0.00162,
6/30/2016,0.001166,0.001102,0.001058,0.000994,0.000972,0.001015,0.00108,0.001188,0.001382,0.001361,0.00121,0.001166,0.001339,0.001361,0.001404,0.001534,0.001642,0.001685,0.001706,0.001836,0.001966,0.001836,0.001598,
7/1/2016,0.001066,0.000947,0.000863,0.000913,0.000812,0.000829,0.000981,0.000947,0.001015,0.001049,0.001015,0.00115,0.001099,0.001218,0.001336,0.001421,0.001505,0.001522,0.00159,0.001624,0.001556,0.001488,0.001252,
7/2/2016,0.001066,0.000947,0.000863,0.00088,0.000795,0.000812,0.00088,0.000998,0.001049,0.001049,0.001049,0.001235,0.001404,0.00137,0.001641,0.001658,0.001607,0.001844,0.001844,0.001776,0.001725,0.001624,0.001471,
7/3/2016,0.00115,0.001066,0.000981,0.00088,0.000846,0.00088,0.000896,0.000981,0.001066,0.001252,0.001336,0.001455,0.00159,0.001539,0.001827,0.001979,0.002097,0.002148,0.002047,0.001979,0.002097,0.002063,0.001725,
7/4/2016,0.000829,0.000761,0.000744,0.000761,0.000744,0.000795,0.000863,0.000761,0.000829,0.001302,0.001505,0.001404,0.001099,0.000947,0.001049,0.000846,0.000896,0.001032,0.001049,0.001116,0.001252,0.001201,0.001201,
7/5/2016,0.001336,0.001201,0.001133,0.001082,0.000947,0.000998,0.001167,0.001133,0.001269,0.001099,0.001167,0.001285,0.001455,0.001624,0.001759,0.001827,0.001793,0.001894,0.001877,0.001945,0.00203,0.001962,0.001759,
7/6/2016,0.001184,0.001049,0.000998,0.000913,0.000896,0.000896,0.001066,0.001015,0.001066,0.001167,0.001201,0.001252,0.001285,0.001438,0.001539,0.001641,0.001674,0.001759,0.001776,0.001928,0.001877,0.001793,0.001556,
7/7/2016,0.001269,0.001133,0.000998,0.000981,0.000947,0.000913,0.000947,0.000981,0.001032,0.001133,0.001184,0.001218,0.001235,0.001353,0.001471,0.001471,0.001353,0.001471,0.001573,0.001573,0.001708,0.001556,0.001336,
7/8/2016,0.001066,0.000947,0.000863,0.000913,0.000812,0.000829,0.000981,0.000947,0.001015,0.001049,0.001015,0.00115,0.001099,0.001218,0.001336,0.001421,0.001505,0.001522,0.00159,0.001624,0.001556,0.001488,0.001252,
7/9/2016,0.001066,0.000947,0.000863,0.00088,0.000795,0.000812,0.00088,0.000998,0.001049,0.001049,0.001049,0.001235,0.001404,0.00137,0.001641,0.001658,0.001607,0.001844,0.001844,0.001776,0.001725,0.001624,0.001471,
7/10/2016,0.00115,0.001066,0.000981,0.00088,0.000846,0.00088,0.000896,0.000981,0.001066,0.001252,0.001336,0.001455,0.00159,0.001539,0.001827,0.001979,0.002097,0.002148,0.002047,0.001979,0.002097,0.002063,0.001725,
7/11/2016,0.001421,0.001252,0.001049,0.001049,0.000981,0.000964,0.001082,0.001066,0.001455,0.001387,0.001488,0.001522,0.001505,0.001759,0.00186,0.001844,0.00186,0.002063,0.00225,0.002165,0.001996,0.001844,0.001725,
7/12/2016,0.001336,0.001201,0.001133,0.001082,0.000947,0.000998,0.001167,0.001133,0.001269,0.001099,0.001167,0.001285,0.001455,0.001624,0.001759,0.001827,0.001793,0.001894,0.001877,0.001945,0.00203,0.001962,0.001759,
7/13/2016,0.001184,0.001049,0.000998,0.000913,0.000896,0.000896,0.001066,0.001015,0.001066,0.001167,0.001201,0.001252,0.001285,0.001438,0.001539,0.001641,0.001674,0.001759,0.001776,0.001928,0.001877,0.001793,0.001556,
7/14/2016,0.001269,0.001133,0.000998,0.000981,0.000947,0.000913,0.000947,0.000981,0.001032,0.001133,0.001184,0.001218,0.001235,0.001353,0.001471,0.001471,0.001353,0.001471,0.001573,0.001573,0.001708,0.001556,0.001336,
7/15/2016,0.001066,0.000947,0.000863,0.000913,0.000812,0.000829,0.000981,0.000947,0.001015,0.001049,0.001015,0.00115,0.001099,0.001218,0.001336,0.001421,0.001505,0.001522,0.00159,0.001624,0.001556,0.001488,0.001252,
7/16/2016,0.001066,0.000947,0.000863,0.00088,0.000795,0.000812,0.00088,0.000998,0.001049,0.001049,0.001049,0.001235,0.001404,0.00137,0.001641,0.001658,0.001607,0.001844,0.001844,0.001776,0.001725,0.001624,0.001471,
7/17/2016,0.00115,0.001066,0.000981,0.00088,0.000846,0.00088,0.000896,0.000981,0.001066,0.001252,0.001336,0.001455,0.00159,0.001539,0.001827,0.001979,0.002097,0.002148,0.002047,0.001979,0.002097,0.002063,0.001725,
7/18/2016,0.001421,0.001252,0.001049,0.001049,0.000981,0.000964,0.001082,0.001066,0.001455,0.001387,0.001488,0.001522,0.001505,0.001759,0.00186,0.001844,0.00186,0.002063,0.00225,0.002165,0.001996,0.001844,0.001725,
