,placeID,Rpayment,latitude,longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services,Rcuisine,hours,days,parking_lot
80,135073,MasterCard-Eurocard,22.147175,-100.97426899999999,0101000020957F0000D010A853D34858C116A1EA51CAA24B41,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none,Bar_Pub_Brewery,00:00-00:00;,Sun;,yes
81,135072,cash,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none
82,135072,cash,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:30;,Sat;,none
83,135072,cash,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-22:00;,Sun;,none
84,135072,VISA,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none
85,135072,VISA,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:30;,Sat;,none
86,135072,VISA,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-22:00;,Sun;,none
87,135072,MasterCard-Eurocard,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none
88,135072,MasterCard-Eurocard,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:30;,Sat;,none
89,135072,MasterCard-Eurocard,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-22:00;,Sun;,none
90,135072,American_Express,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none
91,135072,American_Express,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-23:30;,Sat;,none
92,135072,American_Express,22.149192000000003,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none,Japanese,13:00-22:00;,Sun;,none
93,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
94,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Sat;,yes
95,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-20:00;,Sun;,yes
96,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
97,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Sat;,yes
98,135071,cash,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-20:00;,Sun;,yes
99,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
100,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Sat;,yes
101,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-20:00;,Sun;,yes
102,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
103,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Sat;,yes
104,135071,VISA,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-20:00;,Sun;,yes
105,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
106,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Sat;,yes
107,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-20:00;,Sun;,yes
108,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
109,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Sat;,yes
110,135071,MasterCard-Eurocard,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-20:00;,Sun;,yes
111,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
112,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:30;,Sat;,yes
113,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-20:00;,Sun;,yes
114,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
115,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-23:30;,Sat;,yes
116,135071,American_Express,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar_Pub_Brewery,13:00-20:00;,Sun;,yes
117,135069,cash,22.140129,-100.944872,0101000020957F000038E5D546B74A58C18FD29AD0D29A4B41,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,SLP,Mexico,?,78399,Wine-Beer,none,informal,no_accessibility,low,?,familiar,f,closed,none,Bar,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
118,135069,cash,22.140129,-100.944872,0101000020957F000038E5D546B74A58C18FD29AD0D29A4B41,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,SLP,Mexico,?,78399,Wine-Beer,none,informal,no_accessibility,low,?,familiar,f,closed,none,Bar,09:00-23:30;,Sat;,yes
119,135069,cash,22.140129,-100.944872,0101000020957F000038E5D546B74A58C18FD29AD0D29A4B41,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,SLP,Mexico,?,78399,Wine-Beer,none,informal,no_accessibility,low,?,familiar,f,closed,none,Bar,09:00-23:30;,Sun;,yes
120,135060,cash,22.156882999999997,-100.97848499999999,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none,Seafood,11:30-19:00;,Mon;Tue;Wed;Thu;Fri;,none
121,135060,cash,22.156882999999997,-100.97848499999999,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none,Seafood,11:30-19:00;,Sat;,none
122,135060,cash,22.156882999999997,-100.97848499999999,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none,Seafood,11:30-19:00;,Sun;,none
123,135059,cash,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes
124,135059,cash,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,12:00-23:30;,Sat;,yes
125,135059,cash,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,12:00-23:30;,Sun;,yes
126,135058,cash,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,public
127,135058,cash,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sat;,public
128,135058,cash,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sun;,public
129,135058,VISA,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,public
130,135058,VISA,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sat;,public
131,135058,VISA,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sun;,public
132,135058,MasterCard-Eurocard,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,public
133,135058,MasterCard-Eurocard,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sat;,public
134,135058,MasterCard-Eurocard,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none,Pizzeria,13:00-23:00;,Sun;,public
135,135057,cash,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes
136,135057,cash,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sat;,yes
137,135057,cash,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sun;,yes
138,135057,VISA,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes
139,135057,VISA,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sat;,yes
140,135057,VISA,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sun;,yes
141,135057,MasterCard-Eurocard,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes
142,135057,MasterCard-Eurocard,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sat;,yes
143,135057,MasterCard-Eurocard,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sun;,yes
144,135057,American_Express,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes
145,135057,American_Express,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sat;,yes
146,135057,American_Express,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none,Bar,13:00-23:00;,Sun;,yes
147,135055,cash,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,yes
148,135055,cash,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Sat;,yes
149,135055,cash,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-20:30;,Sun;,yes
150,135055,VISA,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,yes
151,135055,VISA,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Sat;,yes
152,135055,VISA,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-20:30;,Sun;,yes
153,135055,MasterCard-Eurocard,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,yes
154,135055,MasterCard-Eurocard,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Sat;,yes
155,135055,MasterCard-Eurocard,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-20:30;,Sun;,yes
156,135055,American_Express,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Mon;Tue;Wed;Thu;Fri;,yes
157,135055,American_Express,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-22:00;,Sat;,yes
158,135055,American_Express,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none,Mexican,14:00-20:30;,Sun;,yes
159,135054,cash,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78000S,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none,Seafood,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;,yes
