dt_strata,dow,pct_hourly_0100,pct_hourly_0200,pct_hourly_0300,pct_hourly_0400,pct_hourly_0500,pct_hourly_0600,pct_hourly_0700,pct_hourly_0800,pct_hourly_0900,pct_hourly_1000,pct_hourly_1100,pct_hourly_1200,pct_hourly_1300,pct_hourly_1400,pct_hourly_1500,pct_hourly_1600,pct_hourly_1700,pct_hourly_1800,pct_hourly_1900,pct_hourly_2000,pct_hourly_2100,pct_hourly_2200,pct_hourly_2300,pct_hourly_2400
4/15/2014,3,0.932044,0.191595,0.053625,0.170438,0.033673,0.31365,0.135952,0.39624,0.47447,0.451797,0.484495,0.161478,0.311708,0.139353,0.091246,0.180837,0.290176,0.313699,0.154592,0.536132,0.283335,0.356408,0.172505,0.42597
4/16/2014,4,1.080099,0.30635,0.015251,0.19232,0.103938,0.29489,0.197475,0.5753,0.409349,0.32283,0.359297,0.195439,0.278304,0.376635,0.308726,0.261169,0.297981,0.157661,0.300168,0.278258,0.448455,0.350184,0.173519,0.499681
4/17/2014,5,1.063532,0.741066,0.017562,0.193203,0.048145,0.318387,0.186692,0.488958,0.435717,0.776144,0.289075,0.354667,0.423243,0.517646,0.124232,0.26364,0.190218,0.19906,0.209888,0.585159,0.31269,0.398594,0.320429,0.272663
4/18/2014,6,1.125232,0.791167,0.061934,0.167647,0.07015,0.246754,0.140707,0.450289,0.344103,0.439474,0.338722,0.144325,0.418655,0.218791,0.310139,0.143456,0.153472,0.278067,0.323526,0.413617,0.452214,0.280668,0.43437,0.32747
4/19/2014,7,1.144912,0.665488,0.113853,0.18329,0.199119,0.055679,0.216093,0.288194,0.340162,0.43053,0.574962,0.333207,0.490363,0.241063,0.498257,0.325905,0.503887,0.334068,0.354935,0.265715,0.42693,0.228834,0.534953,0.481245
4/20/2014,1,0.949882,0.234981,0.125253,0.282292,0.070155,0.262222,0.163345,0.534604,0.592969,0.599144,0.520694,0.116837,0.250652,0.135324,0.158923,0.0929,0.227508,0.088438,0.211489,0.150231,0.371099,0.257824,0.324933,0.308203
4/21/2014,2,1.027646,0.06412,0.155955,0.082608,0.147067,0.234111,0.275951,0.580777,0.296307,0.166161,0.289796,0.208037,0.236911,0.134407,0.262602,0.183373,0.26011,0.15268,0.296504,0.306501,0.195958,0.327115,0.238243,0.206488
4/22/2014,3,1.211911,0.544387,0.073383,0.159337,0.056904,0.269853,0.362992,0.709848,0.417466,0.425949,0.520646,0.232192,0.327331,0.135821,0.149648,0.152112,0.115907,0.325223,0.161187,0.242023,0.339476,0.676851,0.232373,0.084419
4/23/2014,4,0.691963,0.260487,0.088663,0.281591,0.072053,0.235441,0.346329,0.488716,0.342449,0.379515,0.36611,0.108886,0.235082,0.163216,0.311527,0.123157,0.284647,0.315182,0.305321,0.320391,0.422157,0.304523,0.171835,0.205993
4/24/2014,5,1.136229,0.277178,0.058923,0.181802,0.058281,0.407525,0.278704,0.502144,0.566933,0.339919,0.156605,0.287288,0.065622,0.127404,0.113105,0.108303,0.192123,0.122484,0.214479,0.085602,0.290107,0.543891,0.302631,0.209655
4/25/2014,6,1.05245,0.114554,0.114625,0.070112,0.188184,0.285011,0.256855,0.496379,0.450506,0.204117,0.316242,0.320786,0.204522,0.281283,0.162148,0.292771,0.160204,0.255664,0.185741,0.239026,0.188609,0.297282,0.433697,0.268811
4/26/2014,7,1.171749,0.745774,0.139241,0.080567,0.23293,0.035059,0.329249,0.36963,0.264998,0.282987,0.195334,0.307743,0.243664,0.185884,0.228301,0.236425,0.171544,0.348957,0.137686,0.123268,0.221112,0.152203,0.359019,0.227787
4/27/2014,1,1.0833,1.122907,0.016903,0.228742,0.07734,0.197843,0.115855,0.436489,0.313601,0.486749,0.182718,0.260548,0.47004,0.191494,0.395,0.101554,0.342821,0.205679,0.135172,0.323174,0.282668,0.393947,0.083692,0.134519
4/28/2014,2,1.049694,0.250883,0.10347,0.283106,0.049259,0.234892,0.351426,0.549682,0.310791,0.150694,0.335459,0.219909,0.278042,0.148086,0.252355,0.189505,0.278019,0.393918,0.454288,0.337797,0.303865,0.486859,0.281035,0.126836
4/29/2014,3,1.102163,0.517493,0.038639,0.124726,0.057456,0.39132,0.32953,0.395317,0.388217,0.131517,0.291882,0.172679,0.304884,0.094311,0.148875,0.224268,0.219,0.402193,0.188156,0.265525,0.155199,0.292023,0.286156,0.098659
4/30/2014,4,1.41585,0.742929,0.029078,0.054638,0.075753,0.177893,0.3655,0.562966,0.39813,0.105916,0.281335,0.099667,0.178484,0.103512,0.118883,0.18033,0.109902,0.289613,0.299264,0.168122,0.22361,0.11025,0.12926,0.280606
5/1/2014,5,1.088422,0.797281,0.049646,0.231418,0.10054,0.19379,0.30099,0.458863,0.513975,0.300744,0.263123,0.282842,0.359056,0.175954,0.310306,0.192146,0.251098,0.079584,0.214552,0.207893,0.234528,0.244506,0.401727,0.265821
5/2/2014,6,0.93548,0.136297,0.054586,0.216491,0.037504,0.259613,0.172514,0.675042,0.452136,0.32398,0.376509,0.129111,0.19433,0.223719,0.304573,0.346715,0.23956,0.311972,0.177718,0.303381,0.24904,0.158048,0.364211,0.154364
5/3/2014,7,1.234241,0.418141,0.174047,0.032208,0.17244,0.055173,0.206429,0.287636,0.375682,0.31834,0.480998,0.099886,0.50777,0.350529,0.338303,0.24752,0.341606,0.485866,0.382413,0.149823,0.26533,0.266196,0.179669,0.497037
5/4/2014,1,1.123009,0.339198,0.041727,0.152878,0.091232,0.268314,0.045462,0.336363,0.235663,0.366016,0.190471,0.266859,0.275398,0.147014,0.305296,0.165189,0.281734,0.444488,0.27742,0.37588,0.126024,0.275302,0.145851,0.18748
5/5/2014,2,1.059931,0.786781,0.129621,0.144295,0.041142,0.294654,0.271158,0.536976,0.395607,0.337214,0.201393,0.269393,0.271755,0.065404,0.193979,0.096062,0.199716,0.109947,0.295197,0.411645,0.28362,0.24967,0.16445,0.124382
5/6/2014,3,1.116077,0.516143,0.02299,0.12898,0.038022,0.270221,0.286857,0.534956,0.404571,0.430669,0.327517,0.235326,0.237475,0.079361,0.188771,0.112006,0.13082,0.242865,0.091903,0.355848,0.189839,0.476538,0.294291,0.159236
5/7/2014,4,1.186706,0.756618,0.124147,0.032494,0.154395,0.12157,0.403897,0.266163,0.41276,0.158819,0.331018,0.077896,0.18508,0.051955,0.173609,0.333118,0.086858,0.38589,0.229992,0.155749,0.317526,0.139593,0.179735,0.101268
5/8/2014,5,1.363363,0.976024,0.039821,0.053043,0.027485,0.209182,0.360268,0.533498,0.204959,0.207067,0.230176,0.140004,0.12838,0.062246,0.047672,0.181977,0.105114,0.088231,0.223655,0.304056,0.180196,0.292426,0.143223,0.109029
5/9/2014,6,0.930833,0.077418,0.174649,0.184569,0.11379,0.103002,0.274185,0.299658,0.665202,0.311153,0.399469,0.192148,0.117233,0.178253,0.177897,0.513045,0.316628,0.229282,0.186027,0.130017,0.314397,0.09263,0.223103,0.205243
5/10/2014,7,1.189036,0.857498,0.331937,0.016501,0.085033,0.206403,0.129575,0.688245,0.34186,0.360055,0.427136,0.465673,0.325026,0.398511,0.274405,0.406971,0.337698,0.232994,0.289804,0.294564,0.456919,0.141309,0.561283,0.414075
5/11/2014,1,0.975705,0.288604,0.075352,0.056367,0.220716,0.067005,0.250411,0.249503,0.550343,0.389701,0.395287,0.146321,0.143656,0.248037,0.097735,0.180373,0.141028,0.154866,0.251084,0.29896,0.259082,0.146744,0.221431,0.328356
5/12/2014,2,1.371196,0.57197,0.066211,0.183965,0.053324,0.253133,0.427329,0.323896,0.39576,0.106819,0.311878,0.096521,0.324012,0.110781,0.097182,0.141832,0.222657,0.225991,0.229924,0.275845,0.271901,0.312792,0.078929,0.152882
5/13/2014,3,1.128576,0.70161,0.042385,0.088057,0.159232,0.243774,0.356165,0.364377,0.492941,0.828753,0.213577,0.08163,0.153833,0.230082,0.046045,0.253033,0.076427,0.188356,0.313885,0.080366,0.455676,0.125251,0.337367,0.139971
5/14/2014,4,0.744201,0.054765,0.194887,0.040822,0.213982,0.19135,0.26264,0.485303,0.368097,0.514148,0.143935,0.295135,0.108245,0.158744,0.113817,0.123532,0.15909,0.424354,0.290566,0.378967,0.265095,0.240538,0.056197,0.311935
5/15/2014,5,0.825868,0.30185,0.063512,0.047054,0.134192,0.205088,0.250444,0.40304,0.405654,0.352612,0.229617,0.162443,0.194592,0.217741,0.066824,0.208519,0.216817,0.4207,0.31867,0.417943,0.292545,0.383459,0.417829,0.131246
5/16/2014,6,1.118169,0.205363,0.13857,0.129691,0.117614,0.191951,0.241869,0.428704,0.667204,0.17359,0.222533,0.166632,0.295751,0.196439,0.163878,0.320618,0.23842,0.557791,0.460686,0.203428,0.503359,0.234075,0.250779,0.153298
5/17/2014,7,1.151221,0.156579,0.276846,0.155445,0.112067,0.042777,0.162255,0.169205,0.375239,0.506859,0.518693,0.381219,0.156183,0.306706,0.149859,0.484598,0.225279,0.262634,0.21263,0.336825,0.20836,0.239714,0.28327,0.324987
5/18/2014,1,0.965701,0.333275,0.041451,0.240447,0.166295,0.231827,0.144582,0.268498,0.550602,0.1862,0.281221,0.295887,0.153035,0.292338,0.269841,0.336642,0.35889,0.409653,0.1183,0.288486,0.40429,0.177032,0.193337,0.164942
5/19/2014,2,1.035208,0.596986,0.075675,0.142603,0.153504,0.29039,0.197602,0.362124,0.472678,0.227414,0.575523,0.077983,0.081354,0.275882,0.165227,0.215252,0.125479,0.369594,0.431436,0.365541,0.416505,0.114462,0.307118,0.332605
5/20/2014,3,1.189626,0.241505,0.123891,0.114923,0.22645,0.166478,0.301187,0.585429,0.397907,0.440576,0.543926,0.140526,0.242736,0.0858,0.064259,0.122229,0.193742,0.20736,0.109482,0.274543,0.128808,0.358534,0.313382,0.094209
5/21/2014,4,1.419932,0.336035,0.01997,0.050758,0.090393,0.167227,0.185476,0.314214,0.308923,0.213908,0.118698,0.081564,0.132083,0.075061,0.029389,0.116513,0.092678,0.280064,0.199232,0.154696,0.249716,0.182858,0.192795,0.142799
5/22/2014,5,0.821762,0.03689,0.096793,0.159981,0.068159,0.201669,0.285033,0.420289,0.37026,0.146976,0.140136,0.091155,0.063306,0.191534,0.067095,0.120598,0.133601,0.210282,0.158421,0.193837,0.408791,0.125693,0.208998,0.120565
5/23/2014,6,1.347147,0.665878,0.043871,0.070276,0.024719,0.313712,0.193494,0.103585,0.230536,0.532707,0.20543,0.085517,0.110822,0.032055,0.104463,0.17512,0.152656,0.142989,0.211182,0.13977,0.233272,0.143811,0.095603,0.137393
5/24/2014,7,1.046483,0.085063,0.162665,0.017255,0.182271,0.057458,0.152264,0.252347,0.387538,0.273589,0.24972,0.182639,0.203056,0.374427,0.424377,0.362998,0.211191,0.275278,0.217352,0.293931,0.32328,0.36165,0.25586,0.14514
5/25/2014,1,1.24104,0.357433,0.130249,0.127438,0.131803,0.047718,0.295166,0.208312,0.675549,0.413795,0.278935,0.292234,0.264164,0.278146,0.119724,0.293535,0.119098,0.295157,0.139329,0.325918,0.212447,0.161023,0.332055,0.199124
5/26/2014,2,1.045466,0.027446,0.021643,0.084214,0.039392,0.064902,0.108073,0.081094,0.236935,0.290566,0.418379,0.048726,0.317768,0.420953,0.303477,0.329146,0.331792,0.453334,0.173953,0.184322,0.134617,0.138035,0.183458,0.251428
5/27/2014,3,0.987258,0.641778,0.106454,0.089943,0.198737,0.192818,0.350473,0.381903,0.439755,0.301447,0.241616,0.195371,0.178169,0.118974,0.104478,0.299232,0.322789,0.405848,0.159063,0.253113,0.414081,0.143348,0.226633,0.085392
5/28/2014,4,0.976862,0.20016,0.059578,0.260117,0.022568,0.254995,0.384353,0.225406,0.158573,0.436771,0.254059,0.141982,0.201304,0.079829,0.169648,0.174773,0.248611,0.16569,0.202851,0.203528,0.244513,0.334069,0.174111,0.244412
5/29/2014,5,0.494112,0.120997,0.153264,0.226712,0.030597,0.230703,0.119783,0.412813,0.22333,0.721413,0.18627,0.263601,0.195304,0.111405,0.162925,0.227692,0.198161,0.355763,0.321924,0.15831,0.372346,0.267288,0.291924,0.180262
5/30/2014,6,1.006741,0.384585,0.080011,0.158464,0.056134,0.22896,0.398579,0.67891,0.284363,0.233667,0.141405,0.2253,0.239066,0.051997,0.185448,0.117824,0.158333,0.087763,0.236397,0.237973,0.197163,0.105129,0.296103,0.070296
5/31/2014,7,0.972597,0.086731,0.260867,0.04819,0.16035,0.157179,0.155112,0.104664,0.185391,0.445797,0.457377,0.290668,0.250334,0.268226,0.121564,0.368707,0.168852,0.151183,0.113573,0.100879,0.22152,0.413081,0.41743,0.203669
6/1/2014,1,0.771677,0.157078,0.071496,0.135124,0.024572,0.198499,0.200084,0.127242,0.340451,0.528099,0.13781,0.159768,0.277961,0.192825,0.390934,0.233921,0.357798,0.252082,0.160428,0.29533,0.191075,0.251702,0.290307,0.065108
6/2/2014,2,0.955305,0.222728,0.084703,0.173668,0.140495,0.148746,0.219165,0.245652,0.453051,0.315018,0.305619,0.191956,0.299877,0.151043,0.101969,0.145773,0.175545,0.27658,0.223442,0.332048,0.263252,0.303669,0.214856,0.204635
6/3/2014,3,1.089535,0.158438,0.399166,0.057488,0.161867,0.171245,0.326208,0.416292,0.470315,0.399888,0.034504,0.239856,0.15145,0.218471,0.102729,0.146524,0.312868,0.478385,0.341316,0.186608,0.302291,0.242017,0.388244,0.175562
6/4/2014,4,1.094947,0.277461,0.06314,0.187669,0.040691,0.263577,0.323307,0.228588,0.279067,0.50533,0.196124,0.149511,0.115797,0.189458,0.318895,0.236383,0.187944,0.404661,0.234403,0.190306,0.149464,0.28438,0.363927,0.153888
6/5/2014,5,0.828158,0.159711,0.023854,0.242714,0.278395,0.319148,0.295785,0.387007,0.126396,0.19071,0.339795,0.33585,0.226124,0.081677,0.214172,0.128234,0.255377,0.207184,0.319555,0.308379,0.226148,0.176787,0.531305,0.111717
6/6/2014,6,1.080956,0.405236,0.082311,0.163398,0.077708,0.222028,0.263233,0.265371,0.494371,0.4265,0.250854,0.131786,0.228255,0.139521,0.156953,0.204117,0.09585,0.22707,0.204431,0.393254,0.368773,0.200202,0.277834,0.090517
6/7/2014,7,0.883898,0.039247,0.174187,0.104935,0.097569,0.152981,0.112836,0.281035,0.150502,0.618179,0.197618,0.345516,0.191676,0.20151,0.369501,0.163517,0.380096,0.067323,0.203887,0.113362,0.241584,0.225064,0.289197,0.257319
6/8/2014,1,1.073685,0.432141,0.120705,0.162881,0.201493,0.130335,0.160967,0.249081,0.191873,0.14427,0.337862,0.196795,0.23213,0.191856,0.329356,0.22737,0.263211,0.163899,0.119348,0.217823,0.184455,0.280351,0.270233,0.367535
6/9/2014,2,0.983453,0.277025,0.19647,0.153377,0.131579,0.3666,0.399378,0.196933,0.242144,0.208142,0.383826,0.145887,0.108684,0.138261,0.120821,0.258425,0.110729,0.357169,0.123494,0.210345,0.331005,0.308997,0.264074,0.090736
6/10/2014,3,0.553242,0.187316,0.076952,0.102984,0.043973,0.447407,0.26644,0.334909,0.308029,0.267315,0.149376,0.078618,0.05731,0.216835,0.123199,0.059592,0.181749,0.234118,0.208472,0.155066,0.415279,0.16591,0.244473,0.248711
6/11/2014,4,1.159464,0.032043,0.075847,0.108403,0.038325,0.43846,0.299018,0.175616,0.254771,0.173889,0.24043,0.123271,0.168094,0.200211,0.25015,0.108861,0.287684,0.193144,0.166259,0.250946,0.415584,0.39723,0.199201,0.229715
6/12/2014,5,1.06627,0.549167,0.041506,0.161148,0.143625,0.247756,0.179925,0.333467,0.468236,0.246773,0.24231,0.182489,0.089151,0.228238,0.091956,0.121322,0.179098,0.106698,0.336676,0.174929,0.238657,0.234376,0.236352,0.21662
6/13/2014,6,1.01878,0.565412,0.084872,0.197782,0.053003,0.307916,0.661071,0.358739,0.413243,0.225576,0.331744,0.115812,0.166065,0.231432,0.174036,0.358816,0.093631,0.296944,0.192008,0.116647,0.290178,0.294368,0.272173,0.23518
6/14/2014,7,1.114964,0.339167,0.05489,0.212891,0.069559,0.121557,0.053132,0.230818,0.234492,0.278626,0.581735,0.29407,0.2631,0.190624,0.239541,0.165571,0.308713,0.19204,0.298674,0.397551,0.300634,0.259642,0.208917,0.261703
6/15/2014,1,1.172904,0.23232,0.127421,0.277372,0.126293,0.029819,0.551445,0.165805,0.411536,0.402092,0.276501,0.157346,0.251405,0.241633,0.128136,0.233797,0.153361,0.271889,0.162489,0.277971,0.316874,0.15078,0.301858,0.235534
6/16/2014,2,0.967867,0.455397,0.078262,0.160581,0.081851,0.189446,0.295581,0.175452,0.29406,0.290564,0.486274,0.200759,0.147984,0.235441,0.145335,0.138619,0.243379,0.155653,0.220546,0.377469,0.213211,0.436353,0.153174,0.312128
6/17/2014,3,1.068624,0.061,0.056638,0.072376,0.034175,0.260625,0.108706,0.181137,0.248113,0.216374,0.596626,0.148304,0.105337,0.147442,0.097657,0.171819,0.286716,0.215126,0.248469,0.175788,0.167098,0.091861,0.202509,0.10684
6/18/2014,4,0.927902,0.196089,0.053337,0.06199,0.140675,0.278531,0.164356,0.746345,0.223215,0.226152,0.060107,0.271944,0.189541,0.119312,0.250038,0.259362,0.214955,0.190826,0.262171,0.333571,0.297247,0.312535,0.402669,0.140659
6/19/2014,5,0.700656,0.191775,0.06456,0.183969,0.156848,0.205143,0.30151,0.209655,0.47737,0.197085,0.271593,0.138068,0.113616,0.04652,0.284634,0.041672,0.04382,0.366203,0.155038,0.200962,0.19452,0.161336,0.441846,0.109719
6/20/2014,6,0.965997,0.116914,0.11429,0.054375,0.086448,0.631187,0.293093,0.348972,0.257198,0.126272,0.264815,0.225089,0.326999,0.128633,0.115917,0.176984,0.127932,0.292118,0.220006,0.152594,0.288771,0.157378,0.082972,0.10451
6/21/2014,7,1.053471,0.359828,0.173197,0.137111,0.146264,0.03622,0.165256,0.166753,0.237789,0.317036,0.315613,0.199968,0.11297,0.294806,0.206068,0.212114,0.285223,0.243785,0.131598,0.227295,0.141857,0.242834,0.205444,0.162092
6/22/2014,1,0.983271,0.129814,0.249516,0.02742,0.185035,0.126669,0.137091,0.258625,0.24517,0.365699,0.142588,0.165512,0.157291,0.151192,0.282212,0.11181,0.10434,0.18464,0.11323,0.199562,0.228593,0.146003,0.375851,0.198179
6/23/2014,2,0.738318,0.140193,0.071577,0.126624,0.063175,0.222603,0.452012,0.139981,0.231432,0.234958,0.15397,0.195803,0.078629,0.184515,0.183123,0.082391,0.298551,0.113066,0.23891,0.184504,0.330228,0.128521,0.262634,0.213709
6/24/2014,3,0.561555,0.35055,0.020805,0.103686,0.125035,0.212993,0.37818,0.19431,0.3385,0.342361,0.26654,0.248798,0.234035,0.231312,0.100485,0.208971,0.07126,0.132886,0.243086,0.176131,0.323966,0.257243,0.139869,0.089176
6/25/2014,4,0.771438,0.1801,0.053277,0.030519,0.173952,0.263002,0.269717,0.195534,0.112621,0.268648,0.159519,0.169341,0.346298,0.281014,0.12665,0.167591,0.312188,0.249763,0.2615,0.183232,0.219296,0.338703,0.378298,0.293048
6/26/2014,5,1.411164,0.826478,0.030452,0.076276,0.030085,0.216425,0.196028,0.195921,0.226769,0.224116,0.272528,0.067605,0.100877,0.052972,0.108126,0.155817,0.134946,0.165652,0.180317,0.188342,0.173728,0.155327,0.212608,0.135268
6/27/2014,6,1.080175,0.514494,0.121342,0.031269,0.186957,0.241379,0.145387,0.49543,0.245905,0.115531,0.216027,0.247234,0.113633,0.268717,0.201722,0.085644,0.23519,0.124896,0.161019,0.203607,0.171573,0.154684,0.118323,0.157094
6/28/2014,7,0.984208,0.049403,0.152316,0.045058,0.312982,0.015401,0.075162,0.222707,0.123739,0.369648,0.214977,0.049053,0.1712,0.215384,0.211417,0.130698,0.138719,0.307109,0.092251,0.128239,0.341218,0.286208,0.150033,0.163327
6/29/2014,1,1.04509,0.154687,0.125974,0.050373,0.2244,0.196466,0.121974,0.172508,0.143799,0.370788,0.18267,0.194919,0.230275,0.112677,0.107062,0.441955,0.20111,0.27627,0.29642,0.228247,0.327035,0.079358,0.352217,0.122428
6/30/2014,2,0.785732,0.320036,0.109703,0.023703,0.158999,0.083826,0.085742,0.249309,0.292917,0.251372,0.24952,0.275412,0.089734,0.135818,0.246405,0.098562,0.0817,0.23847,0.118746,0.144781,0.395967,0.210706,0.078666,0.200017
7/1/2014,3,0.995003,0.563084,0.134122,0.041705,0.12314,0.327803,0.15405,0.299264,0.239474,0.357967,0.082208,0.271228,0.132486,0.110809,0.22297,0.171718,0.191568,0.200712,0.155804,0.179002,0.455258,0.206163,0.353129,0.210568
7/2/2014,4,0.816822,0.211235,0.045173,0.063052,0.157641,0.339124,0.089739,0.250401,0.210372,0.176263,0.261593,0.24708,0.24686,0.161119,0.120218,0.237581,0.310333,0.217166,0.31975,0.258308,0.218828,0.28533,0.357787,0.139661
7/3/2014,5,1.035932,0.432909,0.045624,0.077888,0.180698,0.249905,0.178616,0.251508,0.185609,0.272826,0.253739,0.306257,0.323493,0.170029,0.091632,0.204648,0.133009,0.248754,0.305776,0.258959,0.412613,0.174087,0.187262,0.153621
7/4/2014,6,1.014334,0.391779,0.05637,0.099662,0.157148,0.028141,0.019785,0.216039,0.087027,0.377491,0.440476,0.101797,0.36576,0.159847,0.288107,0.128234,0.271083,0.168548,0.143685,0.182281,0.111034,0.108465,0.385972,0.220924
7/5/2014,7,1.016824,0.321425,0.043396,0.180801,0.018415,0.079233,0.203434,0.085178,0.380417,0.322418,0.254188,0.328693,0.22322,0.211381,0.066517,0.097506,0.206216,0.174218,0.17918,0.142749,0.127006,0.350877,0.077336,0.381041
7/6/2014,1,1.389746,0.307432,0.022724,0.068691,0.09928,0.068858,0.274165,0.127415,0.135348,0.230296,0.079565,0.130418,0.163288,0.25255,0.191421,0.247261,0.22503,0.170617,0.188377,0.151154,0.241328,0.190503,0.153084,0.194723
7/7/2014,2,0.76014,0.046605,0.137609,0.07798,0.091513,0.157141,0.070075,0.255451,0.156734,0.175907,0.355017,0.277179,0.184128,0.291851,0.088913,0.377974,0.168265,0.237603,0.374467,0.198805,0.542559,0.298063,0.237132,0.106413
7/8/2014,3,1.067545,0.37971,0.194769,0.051329,0.078747,0.263914,0.162682,0.177887,0.27678,0.32855,0.329174,0.300417,0.172972,0.21214,0.29666,0.175402,0.142382,0.291031,0.216791,0.213608,0.291058,0.216128,0.191209,0.233496
7/9/2014,4,0.625176,0.250901,0.072643,0.084177,0.138965,0.259567,0.092673,0.239003,0.146155,0.296905,0.433172,0.228367,0.216642,0.347361,0.196058,0.198648,0.302685,0.153546,0.206491,0.341408,0.438664,0.092551,0.280946,0.111926
7/10/2014,5,1.029762,0.389016,0.16028,0.046109,0.062292,0.220189,0.080412,0.081645,0.399599,0.327783,0.171353,0.301672,0.111744,0.07764,0.19147,0.053971,0.293518,0.317399,0.168634,0.131363,0.212334,0.183273,0.378747,0.214105
7/11/2014,6,1.093716,0.43295,0.058194,0.090721,0.33226,0.14034,0.125948,0.288268,0.220983,0.409115,0.422722,0.168832,0.199435,0.249801,0.088918,0.147267,0.214632,0.316467,0.099684,0.175833,0.25269,0.153023,0.15371,0.192667
7/12/2014,7,0.977833,0.139183,0.157365,0.031676,0.085321,0.219823,0.050644,0.24558,0.146745,0.123395,0.414051,0.176742,0.237026,0.291626,0.147685,0.375392,0.296087,0.231715,0.281672,0.16039,0.205242,0.12121,0.324309,0.131371
7/13/2014,1,1.04954,0.335079,0.072461,0.030989,0.128311,0.145027,0.08637,0.145739,0.153393,0.469948,0.187739,0.137321,0.216411,0.063228,0.228658,0.264858,0.217057,0.157332,0.50557,0.36349,0.190788,0.239973,0.143141,0.101953
7/14/2014,2,0.952124,0.118773,0.133074,0.068946,0.122924,0.178953,0.119439,0.173371,0.263606,0.104045,0.16043,0.174075,0.179004,0.183034,0.276803,0.107642,0.258959,0.200183,0.076445,0.239353,0.205027,0.146319,0.178324,0.168915
7/15/2014,3,1.027834,0.293228,0.207267,0.023768,0.119275,0.126618,0.064067,0.279938,0.372319,0.090413,0.226574,0.26259,0.087644,0.109277,0.232329,0.107212,0.062609,0.263123,0.144783,0.248133,0.171694,0.07344,0.23471,0.244455
7/16/2014,4,1.013471,0.575505,0.162447,0.06976,0.125313,0.144491,0.15304,0.181671,0.095285,0.399131,0.231221,0.171567,0.158657,0.107178,0.034704,0.178063,0.065006,0.119283,0.334934,0.097309,0.154471,0.227188,0.337405,0.079904
7/17/2014,5,0.685827,0.139945,0.09177,0.013534,0.231729,0.182262,0.077133,0.219424,0.416038,0.113468,0.181154,0.366968,0.04454,0.060739,0.186615,0.193894,0.138522,0.300611,0.146249,0.185949,0.200744,0.159526,0.301047,0.191277
7/18/2014,6,0.863456,0.122775,0.121202,0.025686,0.225483,0.08428,0.178787,0.530446,0.338961,0.311061,0.364783,0.144146,0.113095,0.264474,0.144149,0.105978,0.243706,0.148217,0.303692,0.135314,0.123832,0.306098,0.096244,0.256171
7/19/2014,7,1.07502,0.394383,0.14701,0.033423,0.072168,0.24921,0.07236,0.223028,0.207652,0.17364,0.19283,0.25879,0.126671,0.271857,0.129627,0.087374,0.189834,0.072256,0.156058,0.124507,0.380311,0.120811,0.31829,0.173524
