date,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24
4/20/2014,0.6346,0.65028,0.62086,0.62428,0.63562,0.64159,0.59951,0.58402,0.59386,0.60246,0.62689,0.64013,0.65348,0.64957,0.65526,0.63145,0.62552,0.60712,0.64512,0.65499,0.67842,0.69415,0.69731,0.69947
4/21/2014,0.64007,0.61906,0.62191,0.61905,0.63417,0.65403,0.6265,0.68326,0.76124,0.82507,0.87542,0.87865,0.86357,0.85975,0.86813,0.85475,0.87592,0.7698,0.70595,0.7189,0.71018,0.6808,0.65295,0.64761
4/22/2014,0.62326,0.59393,0.59177,0.59066,0.60811,0.61787,0.5904,0.70311,0.80438,0.86967,0.90881,0.95206,1.00702,1.00954,0.97266,0.93957,0.9181,0.88466,0.84038,0.74858,0.72507,0.71156,0.66169,0.62427
4/23/2014,0.59317,0.5771,0.57612,0.56998,0.58667,0.59935,0.57805,0.67977,0.77798,0.88364,0.95939,0.95652,0.97128,0.98841,0.95525,0.92614,0.95254,0.88441,0.81705,0.81347,0.7687,0.70957,0.70949,0.65666
4/24/2014,0.61826,0.6024,0.60409,0.60342,0.61824,0.65691,0.64074,0.74752,0.84842,0.94731,1.01388,1.05269,0.98607,0.99852,0.96652,0.94141,0.87253,0.8243,0.76471,0.76217,0.7651,0.75047,0.75495,0.71256
4/25/2014,0.63092,0.61417,0.61198,0.60578,0.62975,0.64332,0.65468,0.75225,0.84453,0.85776,0.91341,0.92379,0.97778,0.98867,0.93831,0.85527,0.8521,0.82802,0.83363,0.77588,0.77436,0.7317,0.71584,0.66754
4/26/2014,0.63104,0.62809,0.61193,0.61316,0.61798,0.64134,0.6322,0.68055,0.67315,0.78888,0.85962,0.83759,0.8097,0.83314,0.74751,0.69642,0.68899,0.74075,0.69277,0.75055,0.72111,0.71393,0.72095,0.73623
4/27/2014,0.6592,0.61572,0.61263,0.60664,0.61875,0.64022,0.60509,0.58061,0.58219,0.607,0.70143,0.73038,0.61897,0.66604,0.69219,0.64453,0.74665,0.68003,0.70848,0.69159,0.69384,0.70323,0.68362,0.64667
4/28/2014,0.63883,0.62341,0.61009,0.61177,0.63372,0.63652,0.61777,0.69522,0.77089,0.83145,0.92412,0.92376,0.89455,0.87141,0.89597,0.87933,0.89567,0.82305,0.76574,0.76395,0.76413,0.72893,0.70458,0.67125
4/29/2014,0.62358,0.60626,0.61013,0.60022,0.62943,0.64307,0.6302,0.71064,0.79465,0.86814,0.98083,1.0126,1.03747,0.99774,0.95058,0.95533,0.954,0.91422,0.84997,0.8578,0.7951,0.71128,0.6909,0.64471
4/30/2014,0.63924,0.61766,0.61506,0.6207,0.62403,0.63734,0.63176,0.751,0.81791,0.92856,1.01355,1.02853,0.98925,0.99458,0.95823,0.95267,0.9346,0.93729,0.83053,0.82198,0.8157,0.7926,0.76063,0.67513
5/1/2014,0.62339,0.61694,0.61055,0.60505,0.62001,0.63453,0.6329,0.70219,0.78076,0.91537,0.94066,0.97394,0.94463,0.94282,0.90653,0.88341,0.89429,0.84504,0.84172,0.75802,0.77637,0.74021,0.71962,0.67454
5/2/2014,0.61617,0.58134,0.57416,0.57844,0.59829,0.60962,0.60265,0.68837,0.79324,0.82542,0.8742,0.88546,0.90419,0.85903,0.86452,0.83309,0.80977,0.8044,0.74608,0.80163,0.73017,0.71025,0.69928,0.63385
5/3/2014,0.58232,0.56173,0.5673,0.56219,0.59244,0.58738,0.54716,0.58083,0.65391,0.70449,0.79443,0.8164,0.87386,0.83448,0.77411,0.77403,0.81317,0.70228,0.61508,0.65859,0.7064,0.67076,0.66104,0.6229
5/4/2014,0.59204,0.58581,0.57405,0.56308,0.58604,0.56658,0.53334,0.5277,0.52659,0.53719,0.58361,0.59834,0.6229,0.61826,0.61194,0.61093,0.68427,0.63876,0.64983,0.70347,0.67705,0.65647,0.65612,0.61416
5/5/2014,0.58415,0.5717,0.57359,0.57262,0.58554,0.59922,0.57051,0.64585,0.71783,0.78538,0.84324,0.8904,0.85378,0.8317,0.88753,0.92117,0.84524,0.81806,0.72822,0.71455,0.7502,0.73772,0.7287,0.66584
5/6/2014,0.61467,0.57623,0.583,0.58286,0.60115,0.59945,0.59473,0.68258,0.81096,0.85063,0.88319,0.9445,0.93526,0.92492,0.93856,0.91227,0.93719,0.88421,0.75993,0.69312,0.73053,0.68204,0.66513,0.62461
5/7/2014,0.60589,0.5896,0.58606,0.58181,0.60262,0.59265,0.59136,0.70955,0.77239,0.85141,0.90139,0.94273,0.9317,0.89886,0.90986,0.87867,0.86519,0.84046,0.7831,0.74413,0.75683,0.71484,0.67193,0.63621
5/8/2014,0.57846,0.56285,0.56182,0.5575,0.58409,0.57466,0.58542,0.69758,0.78309,0.86471,0.91741,0.93382,0.93343,0.88074,0.89638,0.89689,0.85662,0.82441,0.79761,0.7579,0.77912,0.73717,0.71041,0.66467
5/9/2014,0.62248,0.60228,0.58764,0.58673,0.60684,0.61636,0.62644,0.69946,0.83225,0.86626,1.01153,0.95504,0.94717,0.88574,0.90718,0.87166,0.85646,0.79765,0.76678,0.73214,0.81803,0.74768,0.67762,0.64242
5/10/2014,0.61281,0.57848,0.57843,0.55923,0.57398,0.57956,0.56101,0.60135,0.67128,0.71651,0.80073,0.86265,0.82779,0.79981,0.76493,0.753,0.78058,0.70691,0.69566,0.68631,0.70076,0.68018,0.69205,0.68626
5/11/2014,0.65139,0.58824,0.56923,0.55903,0.56853,0.56334,0.53685,0.52611,0.5374,0.59957,0.64028,0.7067,0.67814,0.6823,0.63564,0.7125,0.68357,0.71398,0.65526,0.71316,0.79233,0.71057,0.67789,0.63474
5/12/2014,0.60359,0.59411,0.57556,0.56868,0.58408,0.58925,0.58404,0.65782,0.74651,0.85833,0.97444,1.07145,1.07165,1.02624,1.06744,1.10196,1.02598,0.9973,0.92029,0.77918,0.80931,0.75748,0.70252,0.67281
5/13/2014,0.63177,0.59274,0.58413,0.58509,0.60248,0.59233,0.59897,0.6698,0.77675,0.90507,0.94407,0.94317,0.90144,0.91204,0.91526,0.89553,0.86448,0.84105,0.80128,0.75468,0.73871,0.69965,0.66958,0.64514
5/14/2014,0.59532,0.57535,0.56746,0.56792,0.58083,0.59107,0.58814,0.67437,0.7554,0.86307,0.92533,0.96625,0.93564,0.99037,0.98109,0.95385,0.91355,0.87286,0.8244,0.73214,0.72115,0.73171,0.67809,0.63981
5/15/2014,0.58392,0.57761,0.5674,0.57294,0.57641,0.58682,0.59193,0.69022,0.809,0.85745,0.93422,0.996,1.02356,1.04157,0.99866,0.95283,0.94087,0.88836,0.86418,0.7891,0.77396,0.74619,0.702,0.69369
5/16/2014,0.62492,0.58479,0.59429,0.57904,0.59147,0.59559,0.61876,0.70531,0.79314,0.90216,0.9979,1.01163,0.95873,0.98477,0.96835,0.94876,0.89419,0.8641,0.86611,0.82582,0.81081,0.756,0.71303,0.67059
5/17/2014,0.60501,0.58401,0.59108,0.56563,0.58112,0.58265,0.58093,0.58171,0.67189,0.75532,0.87097,0.83768,0.82811,0.84502,0.83655,0.83015,0.79321,0.75189,0.7039,0.68711,0.69638,0.65894,0.6577,0.62444
5/18/2014,0.5881,0.56769,0.56124,0.54568,0.55961,0.53775,0.51873,0.50974,0.53369,0.55214,0.61395,0.63223,0.64447,0.59954,0.64892,0.63421,0.5935,0.6602,0.59733,0.59878,0.66574,0.66829,0.6594,0.60116
5/19/2014,0.56584,0.54694,0.54186,0.53844,0.55141,0.54645,0.55832,0.63666,0.75253,0.8308,0.87825,0.92894,0.92527,0.91069,0.92647,0.88101,0.84501,0.79877,0.72227,0.71599,0.70625,0.71576,0.6601,0.6065
5/20/2014,0.57218,0.55593,0.557,0.54457,0.56291,0.55461,0.5577,0.63618,0.77453,0.83497,0.87126,0.98481,0.99455,0.98549,0.98616,0.92522,0.92073,0.85438,0.77271,0.71123,0.70461,0.71473,0.69808,0.63522
5/21/2014,0.61692,0.58263,0.56457,0.56293,0.57895,0.55766,0.57184,0.68891,0.77898,0.88038,0.93021,0.98407,0.95612,0.97027,1.0065,0.97339,0.93303,0.86342,0.79437,0.77368,0.7927,0.72892,0.69817,0.66103
5/22/2014,0.60132,0.58775,0.56551,0.55926,0.57871,0.56896,0.56097,0.70072,0.78817,0.85545,0.93486,0.93594,0.93911,0.91713,0.86966,0.85624,0.84571,0.80822,0.74361,0.74345,0.74537,0.73301,0.6636,0.64013
5/23/2014,0.61031,0.57941,0.57199,0.55391,0.58224,0.58745,0.58699,0.69168,0.75865,0.84409,0.87988,0.92963,0.94136,0.98168,0.88344,0.85808,0.81898,0.78108,0.71347,0.70858,0.72515,0.66758,0.66438,0.60705
5/24/2014,0.57109,0.55352,0.55177,0.56226,0.5564,0.55252,0.53984,0.56241,0.65298,0.69013,0.75043,0.7906,0.80969,0.76176,0.72495,0.65184,0.65038,0.72686,0.66196,0.67233,0.72084,0.647,0.61386,0.61873
5/25/2014,0.59686,0.55948,0.55112,0.55286,0.56239,0.55514,0.52085,0.49444,0.51923,0.52194,0.58666,0.57089,0.6015,0.6355,0.61356,0.63396,0.59923,0.58597,0.59835,0.59452,0.62815,0.64462,0.63917,0.60182
5/26/2014,0.56399,0.56693,0.54589,0.53444,0.5468,0.53793,0.5143,0.53224,0.51886,0.58816,0.66552,0.68973,0.74021,0.63224,0.69367,0.66121,0.65935,0.66432,0.64524,0.63852,0.65317,0.64524,0.62147,0.59544
5/27/2014,0.57935,0.55313,0.54863,0.54404,0.55761,0.56329,0.56418,0.65171,0.77474,0.92186,0.96938,0.96733,0.93351,0.95329,0.92261,0.91835,0.88268,0.80891,0.72364,0.69099,0.69677,0.6939,0.66577,0.60754
5/28/2014,0.57785,0.55641,0.55127,0.55595,0.55611,0.57342,0.56972,0.68074,0.75937,0.83506,0.86051,0.93974,0.94782,0.97754,0.92745,0.89171,0.87307,0.83866,0.77632,0.71307,0.71603,0.67774,0.65289,0.63551
5/29/2014,0.59057,0.57269,0.56285,0.55561,0.59133,0.56869,0.59288,0.70504,0.75584,0.85672,0.93066,0.97186,0.94789,0.94144,0.92498,0.88427,0.85467,0.86363,0.76495,0.72403,0.78031,0.68459,0.66439,0.60591
5/30/2014,0.59272,0.55721,0.55646,0.56109,0.56191,0.57204,0.5701,0.68738,0.83824,0.86047,0.84297,0.91796,0.96853,0.92902,0.95308,0.89004,0.9009,0.90134,0.74579,0.70956,0.7571,0.69983,0.69128,0.64974
5/31/2014,0.60552,0.56064,0.55306,0.54562,0.5631,0.55208,0.54572,0.58555,0.65153,0.70705,0.73992,0.79243,0.80983,0.80442,0.73866,0.69574,0.68443,0.67421,0.63227,0.67399,0.68234,0.73067,0.66824,0.61744
6/1/2014,0.56196,0.54781,0.55266,0.54887,0.5656,0.54216,0.51716,0.50752,0.5367,0.5585,0.6308,0.632,0.62901,0.70326,0.62923,0.66541,0.71334,0.71038,0.62689,0.66994,0.73122,0.69629,0.66639,0.60627
6/2/2014,0.55418,0.55193,0.54672,0.53494,0.56146,0.54345,0.5485,0.61134,0.72796,0.85943,0.95089,1.04573,0.95204,0.97477,0.98833,0.99409,1.00941,0.96041,0.85713,0.75858,0.75639,0.71072,0.6694,0.62827
6/3/2014,0.57857,0.56563,0.55875,0.55138,0.57671,0.56232,0.5572,0.66518,0.86398,1.01113,1.01991,1.01885,1.00523,1.05447,1.14369,1.10869,1.108,1.01596,0.89829,0.75793,0.78248,0.74335,0.68918,0.68224
6/4/2014,0.65086,0.59236,0.57715,0.55633,0.5706,0.58625,0.58234,0.68939,0.80697,0.83414,0.97209,0.97655,0.9774,0.97143,0.93119,0.93884,0.93137,0.87077,0.73315,0.76136,0.73234,0.6859,0.64986,0.61309
6/5/2014,0.56997,0.56766,0.55025,0.54628,0.55974,0.56125,0.58865,0.69133,0.76139,0.8443,0.94161,0.96299,0.9798,0.95086,0.93252,0.91063,0.91489,0.86414,0.84216,0.78946,0.72683,0.70433,0.67929,0.65065
6/6/2014,0.58796,0.56167,0.55738,0.5452,0.57738,0.55946,0.57541,0.68965,0.78077,0.85653,0.89178,0.93473,0.95555,1.01194,0.9728,0.918,0.89068,0.89608,0.7735,0.72838,0.7742,0.75281,0.73549,0.67474
6/7/2014,0.66593,0.62407,0.59906,0.58515,0.60414,0.55618,0.54473,0.60652,0.6769,0.74446,0.79361,0.86369,0.8678,0.81427,0.84657,0.84347,0.82116,0.78039,0.80319,0.69259,0.71226,0.69648,0.6835,0.67534
6/8/2014,0.61115,0.57705,0.57257,0.55622,0.5603,0.55251,0.53911,0.52957,0.53731,0.60797,0.71821,0.7576,0.81001,0.79253,0.72633,0.76197,0.74224,0.66405,0.65362,0.67327,0.71793,0.74005,0.68259,0.64215
6/9/2014,0.6211,0.59203,0.58066,0.56688,0.58343,0.58499,0.58908,0.69056,0.78844,0.96081,1.06407,1.07553,1.0331,1.08997,1.08357,1.01881,1.01511,0.93444,0.82159,0.7694,0.80028,0.7774,0.69517,0.65315
6/10/2014,0.63246,0.59666,0.59815,0.57102,0.59981,0.60172,0.61478,0.70971,0.81317,1.02323,1.07337,1.14985,1.1702,1.2173,1.2091,1.18533,1.14218,1.04465,0.91357,0.82993,0.82988,0.76148,0.70826,0.65714
6/11/2014,0.62263,0.58391,0.58934,0.5887,0.59414,0.59002,0.61098,0.70902,0.80703,0.89473,1.00657,1.04227,0.99203,0.98932,0.93903,0.97551,0.94222,0.87163,0.82973,0.74851,0.75799,0.74023,0.70231,0.64661
6/12/2014,0.62029,0.5803,0.58025,0.57107,0.5863,0.5894,0.595,0.72031,0.7921,0.88898,0.97323,1.02512,0.98048,0.96292,0.95533,0.93358,0.88391,0.88607,0.79327,0.73477,0.75084,0.70979,0.66935,0.62525
6/13/2014,0.6129,0.56693,0.57259,0.56811,0.5843,0.58887,0.58646,0.69067,0.77414,0.87792,0.93694,0.99793,0.91253,0.90878,0.89403,0.89547,0.85712,0.80118,0.71979,0.75533,0.77297,0.73941,0.67255,0.63289
6/14/2014,0.60613,0.59574,0.5828,0.57013,0.57822,0.58496,0.56496,0.62918,0.67543,0.7313,0.7833,0.80564,0.81746,0.83518,0.87042,0.79217,0.74775,0.72922,0.69652,0.66457,0.71712,0.69245,0.66676,0.64054
6/15/2014,0.60965,0.58528,0.57245,0.56372,0.57612,0.5614,0.53139,0.52955,0.57702,0.60832,0.63548,0.69886,0.67738,0.73953,0.7499,0.74612,0.76666,0.71885,0.72855,0.6785,0.74262,0.75123,0.68785,0.66206
6/16/2014,0.62344,0.5883,0.56038,0.55785,0.57458,0.56494,0.56649,0.68188,0.8073,0.92369,0.969,1.01944,0.99854,0.97797,0.98456,1.01549,1.01232,0.97785,0.90054,0.81205,0.80564,0.79048,0.73103,0.66008
6/17/2014,0.62952,0.59496,0.5789,0.57685,0.59176,0.58588,0.5881,0.68206,0.83389,1.00784,1.11924,1.20881,1.19586,1.26846,1.29234,1.21645,1.21854,1.09078,0.92876,0.83226,0.8397,0.78786,0.72998,0.71987
6/18/2014,0.73425,0.62372,0.61836,0.60829,0.62297,0.62949,0.65507,0.78943,0.96903,1.15224,1.22449,1.26323,1.23804,1.24693,1.22742,1.25238,1.26172,1.13216,1.00546,0.92331,0.93325,0.83868,0.77768,0.7237
6/19/2014,0.67647,0.65348,0.63748,0.62563,0.6496,0.64925,0.66333,0.7908,0.9313,1.08091,1.20448,1.25361,1.189,1.2095,1.18195,1.17485,1.16682,1.14494,1.06304,0.93894,0.82993,0.77922,0.72951,0.64784
6/20/2014,0.62399,0.6,0.58467,0.58088,0.5955,0.59108,0.59246,0.71085,0.81394,0.93908,0.98957,1.013,1.05093,1.0381,1.03413,1.05211,1.00826,0.94869,0.85255,0.78728,0.81931,0.77078,0.71748,0.63988
6/21/2014,0.60968,0.59651,0.58628,0.57755,0.59701,0.57942,0.56425,0.61461,0.73804,0.81262,0.909,0.88558,0.8861,0.89945,0.85023,0.84572,0.80203,0.76514,0.72991,0.77189,0.75465,0.71649,0.6853,0.63481
6/22/2014,0.60601,0.58774,0.58952,0.57653,0.58917,0.57211,0.54283,0.53829,0.55597,0.61028,0.66999,0.6975,0.72845,0.75255,0.70434,0.72323,0.76203,0.74268,0.69925,0.69284,0.74163,0.72896,0.68037,0.64333
6/23/2014,0.61498,0.57613,0.57955,0.57075,0.58643,0.57037,0.57741,0.66573,0.82872,0.99908,1.03866,1.04344,1.06151,1.05231,1.15829,1.14329,1.11912,0.97499,0.88912,0.80192,0.78583,0.7798,0.69607,0.66231
6/24/2014,0.62175,0.60275,0.58721,0.58283,0.59675,0.61786,0.62807,0.71638,0.84548,1.06236,1.09048,1.16712,1.19521,1.21748,1.24877,1.20347,1.15331,1.02193,0.94396,0.86128,0.87653,0.82378,0.79931,0.68439
6/25/2014,0.66257,0.62447,0.58944,0.58305,0.60264,0.60386,0.59766,0.77374,0.90276,1.10897,1.20164,1.29073,1.36023,1.33519,1.34457,1.35671,1.27121,1.12079,0.9907,0.91232,0.87305,0.85672,0.7933,0.73254
6/26/2014,0.67349,0.63697,0.64053,0.63591,0.65125,0.6675,0.65622,0.83511,1.09554,1.19527,1.35339,1.35564,1.27265,1.19678,1.11926,1.07676,1.09729,0.98203,0.85746,0.8188,0.81686,0.78629,0.74139,0.68009
6/27/2014,0.64585,0.60557,0.5854,0.57863,0.58125,0.58363,0.59301,0.72464,0.88672,0.97132,1.02078,1.03702,1.01659,1.00229,1.0188,1.01904,1.03362,0.90137,0.85616,0.80837,0.80361,0.74099,0.72619,0.66217
6/28/2014,0.60828,0.58847,0.58041,0.5675,0.57922,0.56517,0.55608,0.58536,0.73094,0.78572,0.90621,1.01616,0.96787,0.96518,0.93465,0.90697,0.87221,0.82666,0.78576,0.7736,0.78158,0.83332,0.75069,0.70307
6/29/2014,0.64835,0.60428,0.59405,0.57139,0.58764,0.57568,0.58727,0.57435,0.59449,0.64634,0.75941,0.76175,0.77529,0.8352,0.86953,0.82956,0.87261,0.88117,0.75711,0.76676,0.77671,0.7601,0.72203,0.68643
6/30/2014,0.63613,0.6093,0.58952,0.57939,0.59273,0.5925,0.61212,0.75455,0.86327,1.10883,1.19243,1.25305,1.33517,1.31268,1.31257,1.26108,1.26421,1.20994,1.00978,0.92036,0.89308,0.85123,0.78543,0.72703
7/1/2014,0.6529,0.61571,0.59392,0.58707,0.60656,0.6129,0.6319,0.78602,0.9739,1.15539,1.29535,1.34879,1.35354,1.34952,1.31829,1.3341,1.27852,1.17098,0.96069,0.92559,0.94397,0.86166,0.788,0.71984
7/2/2014,0.66319,0.6371,0.63087,0.61581,0.63702,0.65084,0.67314,0.80848,0.99801,1.23225,1.33705,1.43267,1.43823,1.43926,1.42295,1.40741,1.40091,1.20438,0.97076,0.89435,0.91627,0.84987,0.78686,0.69902
7/3/2014,0.67612,0.6368,0.62493,0.61579,0.64712,0.64481,0.66625,0.83037,0.99883,1.27163,1.35542,1.33851,1.32829,1.27155,1.22791,1.19604,1.17964,1.09474,0.93343,0.8913,0.87102,0.80142,0.78026,0.68119
7/4/2014,0.61941,0.59529,0.62094,0.61966,0.6196,0.59988,0.61411,0.58161,0.61135,0.66952,0.67698,0.68794,0.70116,0.68215,0.66338,0.67811,0.6552,0.60775,0.61558,0.6708,0.66121,0.64409,0.64291,0.59855
7/5/2014,0.58525,0.57191,0.56875,0.55639,0.56928,0.5689,0.5544,0.53307,0.59242,0.65321,0.68347,0.67847,0.66816,0.66085,0.69306,0.69048,0.67105,0.65078,0.65659,0.6318,0.67614,0.68789,0.65047,0.62213
7/6/2014,0.59606,0.57938,0.57056,0.5591,0.57489,0.55078,0.54921,0.56862,0.59248,0.63119,0.65773,0.65763,0.7172,0.77003,0.7515,0.78869,0.75355,0.67515,0.67062,0.71003,0.79135,0.75911,0.70528,0.65234
7/7/2014,0.61516,0.58743,0.57571,0.57048,0.58224,0.58933,0.63204,0.71814,0.88042,1.02199,1.13368,1.24837,1.27139,1.2272,1.28725,1.2686,1.24764,1.10295,0.94156,0.92026,0.94219,0.8106,0.78919,0.68022
7/8/2014,0.64202,0.60391,0.6081,0.60505,0.60595,0.62131,0.67201,0.77265,0.93561,1.1643,1.30696,1.37391,1.30506,1.33407,1.41087,1.43388,1.26763,1.15079,1.0567,0.97112,0.96553,0.84992,0.84499,0.71151
7/9/2014,0.67887,0.64855,0.64894,0.63132,0.62818,0.6415,0.69747,0.81309,1.02673,1.28017,1.3611,1.38117,1.36574,1.39018,1.40892,1.38355,1.28529,1.15388,0.98679,0.89725,0.90305,0.82279,0.76474,0.71627
7/10/2014,0.66604,0.63239,0.61649,0.59527,0.62381,0.62776,0.65426,0.79543,0.95978,1.15826,1.26548,1.29807,1.24343,1.30534,1.32357,1.21144,1.14736,1.09872,0.93149,0.93692,0.86142,0.81718,0.75388,0.69723
7/11/2014,0.66221,0.63417,0.60601,0.59829,0.63072,0.626,0.63104,0.75318,0.91744,1.0648,1.10442,1.07815,1.06457,1.10674,1.08246,1.08966,1.12466,1.02994,0.94131,0.81524,0.79043,0.79327,0.74266,0.65051
7/12/2014,0.61767,0.58576,0.60224,0.57772,0.58901,0.58403,0.56247,0.607,0.72121,0.85257,0.92738,0.96254,0.96803,0.94733,0.96173,0.87541,0.91566,0.91879,0.84001,0.8591,0.83031,0.83987,0.7563,0.69714
7/13/2014,0.65204,0.63097,0.63112,0.61215,0.61139,0.60533,0.60311,0.63448,0.64215,0.7026,0.74894,0.81597,0.88554,0.85767,0.81752,0.83568,0.82358,0.77447,0.78454,0.7544,0.7694,0.77671,0.73948,0.66553
7/14/2014,0.6491,0.62616,0.61174,0.59,0.60647,0.63187,0.66373,0.79429,0.88695,1.13815,1.28999,1.3365,1.27038,1.31666,1.31404,1.25562,1.19925,1.01461,0.93584,0.89983,0.87553,0.79187,0.72581,0.69617
7/15/2014,0.6845,0.62461,0.63277,0.62235,0.61903,0.64353,0.67995,0.78008,0.92605,1.1203,1.28071,1.38415,1.35281,1.45866,1.40561,1.3651,1.31403,1.12489,1.03675,0.94038,0.92031,0.82886,0.78292,0.74198
7/16/2014,0.67788,0.6409,0.61608,0.6097,0.61827,0.64586,0.66491,0.78279,0.95098,1.18928,1.19802,1.26103,1.25954,1.24246,1.22607,1.20543,1.14129,0.97424,0.88636,0.76821,0.78778,0.73512,0.73593,0.68824
7/17/2014,0.633,0.6245,0.5901,0.57977,0.58397,0.589,0.62966,0.76807,0.91885,1.12731,1.19399,1.22208,1.21411,1.20829,1.22571,1.18739,1.16591,1.07944,0.94965,0.84902,0.8549,0.80267,0.7092,0.66957
7/18/2014,0.68183,0.61263,0.58719,0.57957,0.58087,0.59821,0.60607,0.75521,0.88937,1.06288,1.1215,1.13827,1.10267,1.22283,1.1881,1.07043,1.07906,0.96203,0.90722,0.81788,0.79026,0.75862,0.72349,0.66237
7/19/2014,0.63071,0.62868,0.58431,0.57807,0.5802,0.57273,0.56917,0.60809,0.69882,0.75748,0.83386,0.86334,0.84611,0.83284,0.81147,0.74335,0.76779,0.72453,0.71828,0.70134,0.73883,0.72188,0.66892,0.63885
